,date,open,high,low,close,volume,market_cap,year,month,quarter,price
7478,2019-04-06,5036.79,5205.82,4992.22,5059.82,16929795194.0,89212733450.0,2019,April,2,5073.6625
7479,2019-04-05,4922.81,5053.51,4919.49,5036.68,16837325387.0,88796118650.0,2019,April,2,4983.1225
7480,2019-04-04,4971.31,5063.16,4836.79,4922.8,18251810240.0,86778727821.0,2019,April,2,4948.515
7481,2019-04-03,4879.96,5307.0,4876.62,4973.02,22899891582.0,87655288145.0,2019,April,2,5009.15
7482,2019-04-02,4156.92,4905.95,4155.32,4879.88,21315047816.0,85986009273.0,2019,April,2,4524.5175
7483,2019-04-01,4105.36,4164.95,4096.9,4158.18,10157794171.0,73269368747.0,2019,April,2,4131.3475
7484,2019-03-31,4105.46,4113.02,4094.1,4105.4,9045122443.0,72339379036.0,2019,March,1,4104.495
7485,2019-03-30,4092.14,4296.81,4053.91,4106.66,9732688060.0,72355190645.0,2019,March,1,4137.38
7486,2019-03-29,4068.3,4113.5,4034.1,4098.37,10918665557.0,72202088875.0,2019,March,1,4078.5675
7487,2019-03-28,4087.58,4094.9,4040.27,4069.11,9353915899.0,71678998915.0,2019,March,1,4072.965
7488,2019-03-27,3984.24,4087.07,3977.81,4087.07,10897131934.0,71987847571.0,2019,March,1,4034.0474999999997
7489,2019-03-26,3969.23,3985.08,3944.75,3985.08,10707678815.0,70184147203.0,2019,March,1,3971.035
7490,2019-03-25,4024.11,4038.84,3934.03,3963.07,10359818883.0,69789872373.0,2019,March,1,3990.0125000000003
7491,2019-03-24,4035.16,4040.7,4006.19,4022.17,9144851065.0,70823042992.0,2019,March,1,4026.055
7492,2019-03-23,4022.71,4049.88,4015.96,4035.83,9578850549.0,71056017910.0,2019,March,1,4031.0950000000003
7493,2019-03-22,4028.51,4053.91,4021.54,4023.97,9252935969.0,70840048102.0,2019,March,1,4031.9825
7494,2019-03-21,4083.95,4097.36,4005.15,4029.33,10831212662.0,70926226882.0,2019,March,1,4053.9474999999998
7495,2019-03-20,4070.79,4089.46,4031.11,4087.48,10175916388.0,71942444088.0,2019,March,1,4069.71
7496,2019-03-19,4032.69,4082.22,4023.81,4071.19,9344919956.0,71647703828.0,2019,March,1,4052.4775
7497,2019-03-18,4029.97,4071.56,4009.12,4032.51,9646954186.0,70958165407.0,2019,March,1,4035.79
7498,2019-03-17,4047.72,4054.12,4006.41,4025.23,8221625400.0,70821939585.0,2019,March,1,4033.37
7499,2019-03-16,3963.9,4077.04,3961.66,4048.73,9856166973.0,71227967573.0,2019,March,1,4012.8325
7500,2019-03-15,3926.66,3968.54,3914.02,3960.91,9394210605.0,69675002377.0,2019,March,1,3942.5325000000003
7501,2019-03-14,3905.58,3946.5,3901.3,3924.37,10480789570.0,69024696307.0,2019,March,1,3919.4375
7502,2019-03-13,3913.05,3926.6,3891.9,3906.72,9469184841.0,68706700381.0,2019,March,1,3909.5675
7503,2019-03-12,3903.76,3926.89,3863.56,3909.16,9809887079.0,68743000581.0,2019,March,1,3900.8424999999997
7504,2019-03-11,3953.74,3966.38,3889.24,3905.23,10125901903.0,68666928025.0,2019,March,1,3928.6474999999996
7505,2019-03-10,3966.17,3966.17,3924.38,3951.6,9713267607.0,69475297370.0,2019,March,1,3952.08
7506,2019-03-09,3894.55,3987.24,3892.39,3963.31,10796103518.0,69674508655.0,2019,March,1,3934.3725
7507,2019-03-08,3913.23,3950.43,3875.23,3901.13,10638638944.0,68574579320.0,2019,March,1,3910.005
7508,2019-03-07,3903.38,3939.37,3894.11,3911.48,9584165519.0,68749421311.0,2019,March,1,3912.085
7509,2019-03-06,3897.08,3919.51,3871.46,3903.94,9175291529.0,68609885776.0,2019,March,1,3897.9975000000004
7510,2019-03-05,3759.83,3903.92,3745.18,3896.38,10174126415.0,68470655400.0,2019,March,1,3826.3275000000003
7511,2019-03-04,3845.09,3867.38,3733.75,3761.56,9029175788.0,66094551587.0,2019,March,1,3801.9449999999997
7512,2019-03-03,3862.27,3875.48,3836.91,3847.18,7253558152.0,67592376373.0,2019,March,1,3855.46
7513,2019-03-02,3855.32,3874.61,3832.13,3864.42,7578786076.0,67888255371.0,2019,March,1,3856.62
7514,2019-03-01,3853.76,3907.8,3851.69,3859.58,7661247975.0,67796965743.0,2019,March,1,3868.2075
7515,2019-02-28,3848.26,3906.06,3845.82,3854.79,8399767798.0,67704774107.0,2019,February,1,3863.7325
7516,2019-02-27,3857.48,3888.8,3787.06,3851.05,8301309684.0,67631949500.0,2019,February,1,3846.0975000000003
7517,2019-02-26,3878.7,3891.58,3837.99,3854.36,7931218996.0,67683296223.0,2019,February,1,3865.6575
7518,2019-02-25,3807.0,3913.71,3807.0,3882.7,9318796067.0,68173204651.0,2019,February,1,3852.6025
7519,2019-02-24,4145.46,4210.64,3793.71,3810.43,10794227451.0,66897483404.0,2019,February,1,3990.0599999999995
7520,2019-02-23,3998.92,4166.29,3968.73,4142.53,8922258316.0,72720867208.0,2019,February,1,4069.1175
7521,2019-02-22,3952.41,4006.54,3950.82,4005.53,7826525254.0,70308555857.0,2019,February,1,3978.825
7522,2019-02-21,4000.26,4010.01,3940.11,3954.12,7775128102.0,69398333876.0,2019,February,1,3976.125
7523,2019-02-20,3946.68,4000.49,3926.25,3999.82,8693373948.0,70194350042.0,2019,February,1,3968.31
7524,2019-02-19,3911.66,4010.88,3908.15,3947.09,9933626655.0,69262673238.0,2019,February,1,3944.445
7525,2019-02-18,3671.37,3936.67,3669.98,3915.71,9908216640.0,68704389994.0,2019,February,1,3798.4325
7526,2019-02-17,3633.36,3680.54,3619.18,3673.84,7039512503.0,64453368779.0,2019,February,1,3651.7300000000005
7527,2019-02-16,3615.27,3652.84,3615.27,3629.79,5934744052.0,63673369195.0,2019,February,1,3628.2925
7528,2019-02-15,3617.37,3647.8,3608.21,3620.81,6091952231.0,63509111125.0,2019,February,1,3623.5474999999997
7529,2019-02-14,3631.17,3646.26,3607.7,3616.88,6271044418.0,63434486052.0,2019,February,1,3625.5025000000005
7530,2019-02-13,3653.6,3669.75,3617.25,3632.07,6438903823.0,63694394519.0,2019,February,1,3643.1675
7531,2019-02-12,3642.75,3668.59,3618.56,3653.53,6480384532.0,64063755250.0,2019,February,1,3645.8575
7532,2019-02-11,3695.61,3695.61,3642.29,3648.43,6277056434.0,63968390250.0,2019,February,1,3670.4849999999997
7533,2019-02-10,3673.2,3695.04,3640.98,3690.19,6282256903.0,64694025951.0,2019,February,1,3674.8525
7534,2019-02-09,3671.59,3679.94,3646.56,3671.2,6158833645.0,64354732475.0,2019,February,1,3667.3224999999998
7535,2019-02-08,3401.38,3695.61,3391.02,3666.78,7735623101.0,64270269953.0,2019,February,1,3538.6975
7536,2019-02-07,3414.93,3427.95,3394.22,3399.47,5004962683.0,59578075991.0,2019,February,1,3409.1424999999995
7537,2019-02-06,3469.09,3469.09,3398.57,3413.77,5482196038.0,59821158612.0,2019,February,1,3437.63
7538,2019-02-05,3454.95,3478.15,3451.94,3466.36,5227549545.0,60735563490.0,2019,February,1,3462.85
7539,2019-02-04,3467.21,3476.22,3442.59,3459.15,5332718886.0,60603083461.0,2019,February,1,3461.2925
7540,2019-02-03,3516.14,3521.39,3447.92,3464.01,5043937584.0,60681847608.0,2019,February,1,3487.365
7541,2019-02-02,3484.63,3523.29,3467.57,3521.06,5071623601.0,61675119055.0,2019,February,1,3499.1375
7542,2019-02-01,3460.55,3501.95,3431.59,3487.95,5422926707.0,61088747491.0,2019,February,1,3470.51
7543,2019-01-31,3485.41,3504.8,3447.92,3457.79,5831198271.0,60553903927.0,2019,January,1,3473.98
7544,2019-01-30,3443.9,3495.17,3429.39,3486.18,5955112627.0,61044262622.0,2019,January,1,3463.66
7545,2019-01-29,3468.87,3476.07,3400.82,3448.12,5897159493.0,60371874099.0,2019,January,1,3448.47
7546,2019-01-28,3584.28,3586.75,3439.23,3470.45,6908930483.0,60756570314.0,2019,January,1,3520.1775
7547,2019-01-27,3604.69,3612.67,3567.25,3583.97,5570752966.0,62737274093.0,2019,January,1,3592.145
7548,2019-01-26,3599.72,3654.93,3593.35,3602.46,5098183235.0,63054898963.0,2019,January,1,3612.6150000000002
7549,2019-01-25,3607.39,3612.93,3575.6,3599.77,5265847539.0,63000985908.0,2019,January,1,3598.9225
7550,2019-01-24,3584.5,3616.09,3569.09,3600.87,5262869046.0,63014066012.0,2019,January,1,3592.6375
7551,2019-01-23,3605.56,3623.07,3565.31,3585.12,5433755649.0,62731361272.0,2019,January,1,3594.765
7552,2019-01-22,3575.08,3620.75,3539.72,3604.58,5313623556.0,63065139424.0,2019,January,1,3585.0325
7553,2019-01-21,3600.37,3608.84,3558.54,3576.03,5004347059.0,62559869612.0,2019,January,1,3585.9449999999997
7554,2019-01-20,3725.45,3743.39,3583.02,3601.01,5582489560.0,62990143284.0,2019,January,1,3663.2175
7555,2019-01-19,3652.38,3758.53,3652.38,3728.57,5955691380.0,65214103659.0,2019,January,1,3697.965
7556,2019-01-18,3677.99,3682.52,3637.08,3657.84,5002961727.0,63970991867.0,2019,January,1,3663.8575
7557,2019-01-17,3651.87,3680.14,3621.96,3678.56,5464420383.0,64327048255.0,2019,January,1,3658.1324999999997
7558,2019-01-16,3631.51,3685.78,3624.67,3655.01,5394457145.0,63909348776.0,2019,January,1,3649.2425000000003
7559,2019-01-15,3704.22,3720.15,3619.95,3630.68,5537192302.0,63477817959.0,2019,January,1,3668.75
7560,2019-01-14,3557.31,3727.84,3552.29,3706.05,5651384490.0,64789619995.0,2019,January,1,3635.8725000000004
7561,2019-01-13,3658.87,3674.76,3544.93,3552.95,4681302466.0,62106461671.0,2019,January,1,3607.8775
7562,2019-01-12,3686.97,3698.98,3653.81,3661.3,4778170883.0,63994140882.0,2019,January,1,3675.265
7563,2019-01-11,3674.02,3713.88,3653.07,3687.37,5538712865.0,64443301117.0,2019,January,1,3682.085
7564,2019-01-10,4034.41,4064.07,3659.17,3678.92,6874143796.0,64288932886.0,2019,January,1,3859.1425
7565,2019-01-09,4031.55,4068.4,4022.66,4035.3,5115905225.0,70508733459.0,2019,January,1,4039.4775
7566,2019-01-08,4028.47,4109.02,3996.96,4030.85,5306593305.0,70422743854.0,2019,January,1,4041.325
7567,2019-01-07,4078.59,4092.61,4020.89,4025.25,5228625637.0,70316305580.0,2019,January,1,4054.335
7568,2019-01-06,3836.52,4093.3,3826.51,4076.63,5597027440.0,71206795853.0,2019,January,1,3958.2400000000002
7569,2019-01-05,3851.97,3904.9,3836.9,3845.19,5137609824.0,67157570935.0,2019,January,1,3859.74
7570,2019-01-04,3832.04,3865.93,3783.85,3857.72,4847965467.0,67368333500.0,2019,January,1,3834.885
7571,2019-01-03,3931.05,3935.69,3826.22,3836.74,4530215219.0,66994920903.0,2019,January,1,3882.4249999999997
7572,2019-01-02,3849.22,3947.98,3817.41,3943.41,5244856836.0,68849856732.0,2019,January,1,3889.5049999999997
7573,2019-01-01,3746.71,3850.91,3707.23,3843.52,4324200990.0,67098634181.0,2019,January,1,3787.0924999999997
7574,2018-12-31,3866.84,3868.74,3725.87,3742.7,4661840806.0,65331499158.0,2018,December,4,3801.0374999999995
7575,2018-12-30,3822.38,3901.91,3797.22,3865.95,4770578575.0,67475512827.0,2018,December,4,3846.865
7576,2018-12-29,3932.49,3963.76,3820.41,3820.41,4991655917.0,66672244158.0,2018,December,4,3884.2675
7577,2018-12-28,3653.13,3956.14,3642.63,3923.92,5631554348.0,68471837969.0,2018,December,4,3793.955
7578,2018-12-27,3854.69,3874.42,3645.45,3654.83,5130222366.0,63768757101.0,2018,December,4,3757.3475
7579,2018-12-26,3819.67,3893.36,3769.86,3857.3,5326547918.0,67292819465.0,2018,December,4,3835.0475
7580,2018-12-25,4081.03,4089.56,3760.02,3815.49,6158207293.0,66556033172.0,2018,December,4,3936.525
7581,2018-12-24,4000.33,4271.79,4000.33,4078.6,7240968501.0,71137548589.0,2018,December,4,4087.7625000000003
7582,2018-12-23,4020.99,4085.72,3976.41,3998.98,6151275490.0,69741217417.0,2018,December,4,4020.5249999999996
7583,2018-12-22,3898.08,4014.18,3855.74,4014.18,5605823233.0,69997508295.0,2018,December,4,3945.545
7584,2018-12-21,4133.7,4198.43,3850.95,3896.54,7206015706.0,67937650255.0,2018,December,4,4019.9049999999997
7585,2018-12-20,3742.2,4191.23,3728.97,4134.44,8927129279.0,72078243771.0,2018,December,4,3949.2099999999996
7586,2018-12-19,3706.82,3949.32,3687.23,3745.95,6810689119.0,65299132785.0,2018,December,4,3772.33
7587,2018-12-18,3544.76,3701.35,3487.17,3696.06,5911325473.0,64422587801.0,2018,December,4,3607.335
7588,2018-12-17,3253.12,3597.92,3253.12,3545.86,5409247918.0,61798926687.0,2018,December,4,3412.505
7589,2018-12-16,3236.27,3305.75,3233.82,3252.84,3744248994.0,56685436644.0,2018,December,4,3257.17
7590,2018-12-15,3244.0,3275.38,3191.3,3236.76,3551763561.0,56400691425.0,2018,December,4,3236.8599999999997
7591,2018-12-14,3311.75,3329.56,3206.54,3242.48,4372763663.0,56494379457.0,2018,December,4,3272.5824999999995
7592,2018-12-13,3487.88,3489.74,3298.13,3313.68,4343372456.0,57728688216.0,2018,December,4,3397.3575
7593,2018-12-12,3421.46,3534.23,3413.48,3486.95,4139364829.0,60741625426.0,2018,December,4,3464.0299999999997
7594,2018-12-11,3497.55,3513.18,3392.25,3424.59,4696765188.0,59650201102.0,2018,December,4,3456.8925
7595,2018-12-10,3612.05,3647.33,3470.14,3502.66,5020968740.0,61004445982.0,2018,December,4,3558.045
7596,2018-12-09,3473.23,3685.31,3469.09,3614.23,4947372847.0,62942160928.0,2018,December,4,3560.465
7597,2018-12-08,3421.91,3506.04,3350.65,3476.11,5305024497.0,60531278392.0,2018,December,4,3438.6775000000002
7598,2018-12-07,3512.59,3512.59,3280.23,3419.94,6835615448.0,59547645578.0,2018,December,4,3431.3375
7599,2018-12-06,3754.07,3874.97,3521.1,3521.1,5878333109.0,61303965508.0,2018,December,4,3667.81
7600,2018-12-05,3958.89,3969.54,3753.99,3753.99,5302481574.0,65352496336.0,2018,December,4,3859.1024999999995
7601,2018-12-04,3886.29,4075.63,3832.75,3956.89,5028069239.0,68878292608.0,2018,December,4,3937.8900000000003
7602,2018-12-03,4147.32,4155.98,3840.45,3894.13,5089570994.0,67779050170.0,2018,December,4,4009.4700000000003
7603,2018-12-02,4200.73,4301.52,4110.98,4139.88,5262697895.0,72050487506.0,2018,December,4,4188.2775
7604,2018-12-01,4024.46,4309.38,3969.71,4214.67,5375314093.0,73346194969.0,2018,December,4,4129.555
7605,2018-11-30,4289.09,4322.98,3942.82,4017.27,6048016717.0,69904637061.0,2018,November,4,4143.04
7606,2018-11-29,4269.0,4413.02,4145.77,4278.85,6503347767.0,74451016927.0,2018,November,4,4276.66
7607,2018-11-28,3822.47,4385.9,3822.47,4257.42,7280280000.0,74072560088.0,2018,November,4,4072.0649999999996
7608,2018-11-27,3765.95,3862.96,3661.01,3820.72,5998720000.0,66468970322.0,2018,November,4,3777.6600000000003
7609,2018-11-26,4015.07,4107.14,3643.92,3779.13,6476900000.0,65739289046.0,2018,November,4,3886.315
7610,2018-11-25,3880.78,4120.87,3585.06,4009.97,6825640000.0,69749265801.0,2018,November,4,3899.1699999999996
7611,2018-11-24,4347.69,4413.09,3795.16,3880.76,4679500000.0,67495633205.0,2018,November,4,4109.175
7612,2018-11-23,4360.7,4396.42,4195.68,4347.11,4871490000.0,75598851166.0,2018,November,4,4324.9775
7613,2018-11-22,4611.57,4629.64,4365.64,4365.94,4569370000.0,75919439809.0,2018,November,4,4493.197499999999
7614,2018-11-21,4465.54,4675.73,4343.98,4602.17,6120120000.0,80020171047.0,2018,November,4,4521.855
7615,2018-11-20,4863.93,4951.61,4272.11,4451.87,8428290000.0,77401044320.0,2018,November,4,4634.88
7616,2018-11-19,5620.78,5620.78,4842.91,4871.49,7039560000.0,84688539692.0,2018,November,4,5238.99
7617,2018-11-18,5559.74,5653.61,5559.74,5623.54,4159680000.0,97753714643.0,2018,November,4,5599.157499999999
7618,2018-11-17,5578.58,5578.58,5519.56,5554.33,4303150000.0,96542098114.0,2018,November,4,5557.7625
7619,2018-11-16,5645.32,5657.02,5498.94,5575.55,5279320000.0,96900828780.0,2018,November,4,5594.2074999999995
7620,2018-11-15,5736.15,5774.82,5358.38,5648.03,7032140000.0,98151606541.0,2018,November,4,5629.345
7621,2018-11-14,6351.24,6371.55,5544.09,5738.35,7398940000.0,99712077259.0,2018,November,4,6001.3075
7622,2018-11-13,6373.19,6395.27,6342.67,6359.49,4503800000.0,110494466204.0,2018,November,4,6367.655000000001
7623,2018-11-12,6411.76,6434.21,6360.47,6371.27,4295770000.0,110689666528.0,2018,November,4,6394.427500000001
7624,2018-11-11,6413.63,6423.25,6350.17,6411.27,3939060000.0,111373453740.0,2018,November,4,6399.58
7625,2018-11-10,6386.13,6437.28,6385.31,6409.22,3705320000.0,111326145314.0,2018,November,4,6404.485000000001
7626,2018-11-09,6442.6,6456.46,6373.37,6385.62,4346820000.0,110905767441.0,2018,November,4,6414.5125
7627,2018-11-08,6522.27,6536.92,6438.53,6453.72,4665260000.0,112078367037.0,2018,November,4,6487.860000000001
7628,2018-11-07,6468.5,6552.16,6468.31,6530.14,4941260000.0,113395632955.0,2018,November,4,6504.7775
7629,2018-11-06,6433.38,6463.55,6408.16,6461.01,4700040000.0,112095603776.0,2018,November,4,6441.525
7630,2018-11-05,6363.62,6480.59,6363.62,6419.66,4174800000.0,111456211022.0,2018,November,4,6406.8724999999995
7631,2018-11-04,6365.47,6388.63,6294.57,6376.13,4390020000.0,110689215104.0,2018,November,4,6356.2
7632,2018-11-03,6387.24,6400.07,6342.37,6361.26,3658640000.0,110421212888.0,2018,November,4,6372.735
7633,2018-11-02,6378.92,6396.86,6327.38,6388.44,4234870000.0,110880236966.0,2018,November,4,6372.900000000001
7634,2018-11-01,6318.14,6547.14,6311.83,6377.78,3789400000.0,110683820788.0,2018,November,4,6388.7225
7635,2018-10-31,6336.99,6349.16,6316.88,6317.61,4191240000.0,109627117226.0,2018,October,4,6330.16
7636,2018-10-30,6337.04,6364.99,6310.14,6334.27,3781100000.0,109903543419.0,2018,October,4,6336.610000000001
7637,2018-10-29,6492.35,6503.6,6306.99,6332.63,4199910000.0,109862898081.0,2018,October,4,6408.8925
7638,2018-10-28,6482.66,6502.28,6447.91,6486.39,3445190000.0,112518434372.0,2018,October,4,6479.8099999999995
7639,2018-10-27,6480.84,6507.41,6453.53,6480.38,3393250000.0,112403001148.0,2018,October,4,6480.54
7640,2018-10-26,6468.44,6498.29,6449.61,6474.75,3306050000.0,112294341019.0,2018,October,4,6472.7725
7641,2018-10-25,6484.65,6504.65,6447.03,6476.29,3230550000.0,112309554478.0,2018,October,4,6478.154999999999
7642,2018-10-24,6478.89,6521.99,6468.86,6495.84,3424670000.0,112637293966.0,2018,October,4,6491.395
7643,2018-10-23,6472.36,6506.01,6451.27,6475.74,3716150000.0,112279779884.0,2018,October,4,6476.345
7644,2018-10-22,6486.05,6543.8,6462.98,6487.16,3672860000.0,112465213723.0,2018,October,4,6494.9974999999995
7645,2018-10-21,6490.09,6556.38,6476.0,6482.35,3253610000.0,112369106369.0,2018,October,4,6501.205
7646,2018-10-20,6460.92,6497.72,6449.0,6489.19,3379130000.0,112476559221.0,2018,October,4,6474.2075
7647,2018-10-19,6478.07,6493.68,6445.31,6465.41,3578870000.0,112052990522.0,2018,October,4,6470.6175
7648,2018-10-18,6542.33,6567.54,6450.04,6476.71,3924080000.0,112237252159.0,2018,October,4,6509.155000000001
7649,2018-10-17,6590.52,6601.21,6517.45,6544.43,4088420000.0,113399343801.0,2018,October,4,6563.4025
7650,2018-10-16,6601.41,6673.59,6571.37,6596.11,4074800000.0,114283707152.0,2018,October,4,6610.62
7651,2018-10-15,6292.64,6965.06,6258.68,6596.54,7370770000.0,114280022340.0,2018,October,4,6528.2300000000005
7652,2018-10-14,6288.49,6363.21,6280.15,6290.93,3085320000.0,108972590373.0,2018,October,4,6305.695
7653,2018-10-13,6278.08,6308.51,6259.81,6285.99,3064030000.0,108878136724.0,2018,October,4,6283.097500000001
7654,2018-10-12,6239.25,6328.5,6236.47,6274.58,3783500000.0,108669526315.0,2018,October,4,6269.700000000001
7655,2018-10-11,6586.74,6586.74,6243.74,6256.24,5181640000.0,108341572839.0,2018,October,4,6418.365
7656,2018-10-10,6640.29,6640.29,6538.96,6585.53,3787650000.0,114030835912.0,2018,October,4,6601.2675
7657,2018-10-09,6653.08,6661.41,6606.94,6642.64,3580810000.0,115007759484.0,2018,October,4,6641.0175
7658,2018-10-08,6600.19,6675.06,6576.04,6652.23,3979460000.0,115162906843.0,2018,October,4,6625.88
7659,2018-10-07,6590.68,6641.49,6557.04,6602.95,3306630000.0,114298880311.0,2018,October,4,6598.040000000001
7660,2018-10-06,6622.45,6628.54,6577.8,6588.31,3259740000.0,114033598927.0,2018,October,4,6604.275
7661,2018-10-05,6574.15,6623.62,6557.41,6622.48,3671500000.0,114614764674.0,2018,October,4,6594.415
7662,2018-10-04,6497.91,6603.31,6497.91,6576.69,3838410000.0,113811343543.0,2018,October,4,6543.955
7663,2018-10-03,6553.86,6571.46,6454.03,6502.59,3887310000.0,112516993837.0,2018,October,4,6520.485
7664,2018-10-02,6593.24,6611.84,6537.9,6556.1,3979260000.0,113431019760.0,2018,October,4,6574.77
7665,2018-10-01,6619.85,6653.3,6549.08,6589.62,4000970000.0,113999846113.0,2018,October,4,6602.9625
7666,2018-09-30,6604.71,6643.78,6566.54,6625.56,4002280000.0,114608519470.0,2018,September,3,6610.1475
7667,2018-09-29,6643.1,6643.1,6511.65,6601.96,4363690000.0,114186839964.0,2018,September,3,6599.952500000001
7668,2018-09-28,6678.75,6785.03,6598.32,6644.13,5014430000.0,114903584220.0,2018,September,3,6676.5575
7669,2018-09-27,6495.29,6712.1,6464.95,6676.75,4606810000.0,115454861756.0,2018,September,3,6587.2725
7670,2018-09-26,6452.79,6585.91,6397.89,6495.0,4437300000.0,112300336125.0,2018,September,3,6482.8975
7671,2018-09-25,6603.64,6603.64,6381.86,6446.47,4726180000.0,111450035114.0,2018,September,3,6508.9025
7672,2018-09-24,6704.77,6713.56,6580.9,6595.41,4177310000.0,114011060309.0,2018,September,3,6648.66
